"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","CAMEOCodeDescription","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
719942174,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNGOV","XI JINPING","CHN","","","","","GOV","","",1,150," Demonstrate military or police power, not specified below",150,15,4,-7.2,10,1,10,-0.43103448275863,4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",20180105040000,"http://www.breitbart.com/national-security/2018/01/04/china-xi-jinping-presides-over-another-massive-military-exercise/"
719942175,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","CVL","VILLAGE","","","","","","CVL","","",1,46," Engage in negotiation",46,4,1,7,5,1,5,-1.0204081632653,4,"Pangong, India (general), India","IN","IN00","72785",33.6214,78.6734,"-1897937",4,"Ladakh, Jammu and Kashmir, India","IN","IN12","72785",34.5,77.5,"-2102224",4,"Ladakh, Jammu and Kashmir, India","IN","IN12","72785",34.5,77.5,"-2102224",20180105040000,"http://idrw.org/are-chinese-intrusions-in-indian-territory-part-of-a-larger-pattern/"
719942176,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","FRA","PARIS","FRA","","","","","","","",1,173," Arrest, detain, or charge with legal action ",173,17,4,-5,8,1,8,0,1,"China","CH","CH","",35,105,"CH",4,"Paris, France (general), France","FR","FR00","16282",48.8667,2.33333,"-1456928",1,"China","CH","CH","",35,105,"CH",20180105040000,"HTTP://en.ce.cn/main/latest/201801/05/t20180105_27581898.shtml"
719942177,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","FRA","PARIS","FRA","","","","","","","",1,173," Arrest, detain, or charge with legal action ",173,17,4,-5,2,1,2,0,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105040000,"HTTP://en.ce.cn/main/latest/201801/05/t20180105_27581898.shtml"
719942178,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","IND","ARUNACHAL PRADESH","IND","","","","","","","",1,42," Make a visit",42,4,1,1.9,2,1,2,-1.0204081632653,4,"Pangong, India (general), India","IN","IN00","72785",33.6214,78.6734,"-1897937",4,"Ladakh, Jammu and Kashmir, India","IN","IN12","72785",34.5,77.5,"-2102224",4,"Ladakh, Jammu and Kashmir, India","IN","IN12","72785",34.5,77.5,"-2102224",20180105040000,"http://idrw.org/are-chinese-intrusions-in-indian-territory-part-of-a-larger-pattern/"
719942179,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","RUS","RUSSIAN","RUS","","","","","","","",1,40," Consult, not specified below",40,4,1,1,10,1,10,0.76687116564418,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Russia","RS","RS","",60,100,"RS",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105040000,"https://thebitcoinnews.com/canadians-harness-wind-to-mine-bitcoin-in-romania/"
719942180,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","COLORADO","USA","","","","","","","",1,40," Consult, not specified below",40,4,1,1,4,1,4,-2.15208034433285,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105040000,"http://wypr.org/post/how-chinas-ivory-ban-could-affect-elephant-poaching-africa"
719942181,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","THE US","USA","","","","","","","",1,190," Use conventional military force, not specified below",190,19,4,-10,10,1,10,-0.43103448275863,4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",4,"Zhongping, Jilin, China","CH","CH05","13176",43.0671,129.075,"10869844",20180105040000,"http://www.breitbart.com/national-security/2018/01/04/china-xi-jinping-presides-over-another-massive-military-exercise/"
719942182,20180105,201801,2018,2018.0137,"CHNCVL","CHINA","CHN","","","","","CVL","","","","","","","","","","","","",1,12," Make pessimistic comment",12,1,1,-0.4,10,1,10,-2.00573065902579,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105040000,"http://www.breitbart.com/tech/2018/01/04/telegraph-chinese-zen-generation-teens-choosing-smartphones-over-communist-values/"
719942183,20180105,201801,2018,2018.0137,"CHNEDU","CHINESE","CHN","","","","","EDU","","","","","","","","","","","","",1,154," Mobilize or increase armed forces ",154,15,4,-7.2,5,1,5,-3.46666666666666,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",0,"","","","",NA,NA,"",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105040000,"http://idrw.org/india-preparing-for-war-jittery-chinese-scholar-makes-wild-claim/"
719944321,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,10," Make statement, not specified below",10,1,1,0,4,1,4,3.13253012048193,4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",0,"","","","",NA,NA,"",4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",20180105041500,"http://www.indiantelevision.com/mam/marketing/brands/xiaomi-assigns-creative-mandate-to-lowe-lintas-180105"
719944322,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,4,1,4,2.02898550724638,4,"Shenzhen, Guangdong, China","CH","CH30","13036",22.2,111.117,"-1925267",0,"","","","",NA,NA,"",4,"Shenzhen, Guangdong, China","CH","CH30","13036",22.2,111.117,"-1925267",20180105041500,"http://www.pressreleasepoint.com/study-boosts-hope-cheaper-fuel-cells"
719944323,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,7,1,7,-1.37931034482759,1,"United States","US","US","",39.828175,-98.5795,"US",0,"","","","",NA,NA,"",1,"United States","US","US","",39.828175,-98.5795,"US",20180105041500,"https://www.nst.com.my/opinion/columnists/2018/01/321773/problem-waiting-explode"
719944324,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,40," Consult, not specified below",40,4,1,1,2,1,2,3.13253012048193,4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",0,"","","","",NA,NA,"",4,"Mumbai, Maharashtra, India","IN","IN16","70184",18.975,72.8258,"-2092174",20180105041500,"http://www.indiantelevision.com/mam/marketing/brands/xiaomi-assigns-creative-mandate-to-lowe-lintas-180105"
719944325,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,40," Consult, not specified below",40,4,1,1,2,1,2,3.13253012048193,4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",0,"","","","",NA,NA,"",4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",20180105041500,"http://www.indiantelevision.com/mam/marketing/brands/xiaomi-assigns-creative-mandate-to-lowe-lintas-180105"
719944326,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,111," Criticize or denounce ",111,11,3,-2,3,1,3,3.13253012048193,4,"Xiaomi, Fujian, China","CH","CH07","13163",25.2225,116.057,"10999868",0,"","","","",NA,NA,"",4,"Mumbai, Maharashtra, India","IN","IN16","70184",18.975,72.8258,"-2092174",20180105041500,"http://www.indiantelevision.com/mam/marketing/brands/xiaomi-assigns-creative-mandate-to-lowe-lintas-180105"
719944327,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","GOV","VICE FOREIGN MINISTER","","","","","","GOV","","",1,40," Consult, not specified below",40,4,1,1,20,1,20,1.20481927710843,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105041500,"http://english.yonhapnews.co.kr/news/2018/01/05/0200000000AEN20180105006800315.html"
719944328,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","GOV","MINISTRY","","","","","","GOV","","",1,42," Make a visit",42,4,1,1.9,10,1,10,-0.50125313283208,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Cuttack, Orissa, India","IN","IN21","17810",20.5,85.8333,"-2093740",4,"Cuttack, Orissa, India","IN","IN21","17810",20.5,85.8333,"-2093740",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944329,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","ADMINISTRATION","","","","","","GOV","","",1,43," Host a visit",43,4,1,2.8,1,1,1,-1.88087774294671,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105041500,"http://www.asahi.com/ajw/articles/AJ201801050019.html"
719944330,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","AMBASSADOR","","","","","","GOV","","",1,46," Engage in negotiation",46,4,1,7,10,1,10,1.14942528735633,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105041500,"http://echoofindia.com/beijing-indian-envoy-meets-top-cpc-official-137012"
719944331,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","GOV","MINIST","","","","","","GOV","","",1,46," Engage in negotiation",46,4,1,7,1,1,1,-0.50125313283208,4,"Cuttack, Orissa, India","IN","IN21","17810",20.5,85.8333,"-2093740",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944332,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","GOV","AMBASSADOR","","","","","","GOV","","",1,46," Engage in negotiation",46,4,1,7,8,1,8,-0.50125313283208,4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944333,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","AMBASSADOR","","","","","","GOV","","",1,46," Engage in negotiation",46,4,1,7,20,1,10,1.36054421768707,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105041500,"https://defenceaviationpost.com/indian-envoy-meets-top-official-chinese-communist-party/"
719944334,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","GOV","AMBASSADOR","","","","","","GOV","","",1,50," Engage in diplomatic cooperation, not specified below",50,5,1,3.5,7,1,7,-0.50125313283208,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944335,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","GOV","MINIST","","","","","","GOV","","",1,50," Engage in diplomatic cooperation, not specified below",50,5,1,3.5,1,1,1,-0.50125313283208,4,"Cuttack, Orissa, India","IN","IN21","17810",20.5,85.8333,"-2093740",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",4,"Shastrinagar, Tamil Nadu, India","IN","IN25","70251",12.9967,80.2603,"9087099",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944336,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","AMBASSADOR","","","","","","GOV","","",1,50," Engage in diplomatic cooperation, not specified below",50,5,1,3.5,2,1,2,-0.50125313283208,5,"Orissa, Orissa, India","IN","IN21","70217",20.5,84.4167,"-2106554",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105041500,"http://www.orissapost.com/indian-envoy-meets-top-official-of-chinese-communist-party/"
719944337,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","KHM","CAMBODIA","KHM","","","","","","","",1,51," Praise or endorse",51,5,1,3.4,5,1,5,-0.97087378640777,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Cambodia","CB","CB","",13,105,"CB",20180105041500,"http://www.straitstimes.com/asia/se-asia/china-believes-cambodias-election-will-be-fair-confirms-support"
719944338,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","KOR","SEOUL","KOR","","","","","","","",1,46," Engage in negotiation",46,4,1,7,20,1,20,1.20481927710843,4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",20180105041500,"http://english.yonhapnews.co.kr/news/2018/01/05/0200000000AEN20180105006800315.html"
719944339,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",0,36," Express intent to meet or negotiate",36,3,1,4,10,1,10,-2.48704663212436,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105041500,"http://www.coronadonewsca.com/opinion/perspectives-on-the-new-year/article_d94bb866-f1ae-11e7-aca7-73050fc8faea.html"
719944340,20180105,201801,2018,2018.0137,"CHN","YUNNAN","CHN","","","","","","","","MMRCRM","MYANMAR","MMR","","","","","CRM","","",1,173," Arrest, detain, or charge with legal action ",173,17,4,-5,5,1,5,-7.28155339805826,4,"Guangdong, Jilin, China","CH","CH05","13176",42.7683,129.336,"10884162",4,"Guangdong, Jilin, China","CH","CH05","13176",42.7683,129.336,"10884162",4,"Guangdong, Jilin, China","CH","CH05","13176",42.7683,129.336,"10884162",20180105041500,"http://www.mizzima.com/news-regional/over-dozen-arrested-china-myanmar-cross-border-drug-ring-bust"
719944341,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,30," Express intent to cooperate, not specified below",30,3,1,4,1,1,1,3.90243902439024,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Pakistan","PK","PK","",30,70,"PK",20180105041500,"http://www.customstoday.com.pk/china-welcomes-use-of-yuan-for-bilateral-trade-investment-activities-spokesperson/"
719944342,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,30," Express intent to cooperate, not specified below",30,3,1,4,4,1,4,3.90243902439024,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Pakistan","PK","PK","",30,70,"PK",1,"Pakistan","PK","PK","",30,70,"PK",20180105041500,"http://www.customstoday.com.pk/china-welcomes-use-of-yuan-for-bilateral-trade-investment-activities-spokesperson/"
719944343,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,57," Sign formal agreement",57,5,1,8,1,1,1,3.90243902439024,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Pakistan","PK","PK","",30,70,"PK",20180105041500,"http://www.customstoday.com.pk/china-welcomes-use-of-yuan-for-bilateral-trade-investment-activities-spokesperson/"
719944344,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,57," Sign formal agreement",57,5,1,8,4,1,4,3.90243902439024,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",1,"Pakistan","PK","PK","",30,70,"PK",1,"Pakistan","PK","PK","",30,70,"PK",20180105041500,"http://www.customstoday.com.pk/china-welcomes-use-of-yuan-for-bilateral-trade-investment-activities-spokesperson/"
719944345,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","REF","REFUGEE","","","","","","REF","","",1,120," Reject, not specified below",120,12,3,-4,1,1,1,-6.60660660660661,3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105041500,"http://manicapost.co.zw/why-nuclear-war-with-n-korea-is-less-likely/"
719944346,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","REF","REFUGEE","","","","","","REF","","",1,120," Reject, not specified below",120,12,3,-4,5,1,5,-6.60660660660661,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105041500,"http://manicapost.co.zw/why-nuclear-war-with-n-korea-is-less-likely/"
719944347,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","REF","REFUGEE","","","","","","REF","","",1,120," Reject, not specified below",120,12,3,-4,4,1,4,-6.60660660660661,1,"North Korea","KN","KN","",40,127,"KN",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105041500,"http://manicapost.co.zw/why-nuclear-war-with-n-korea-is-less-likely/"
719944348,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,120," Reject, not specified below",120,12,3,-4,10,1,10,-6.60660660660661,1,"China","CH","CH","",35,105,"CH",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",1,"China","CH","CH","",35,105,"CH",20180105041500,"http://manicapost.co.zw/why-nuclear-war-with-n-korea-is-less-likely/"
719944349,20180105,201801,2018,2018.0137,"CHNLAB","CHINA","CHN","","","","","LAB","","","","","","","","","","","","",1,110," Disapprove, not specified below",110,11,3,-2,6,1,6,-1.47058823529412,4,"Yangfan, Anhui, China","CH","CH01","12991",30.6333,116.217,"-3806569",0,"","","","",NA,NA,"",4,"Yangfan, Anhui, China","CH","CH01","12991",30.6333,116.217,"-3806569",20180105041500,"http://splash247.com/yangfan-workers-votes-restructuring-plan/"
719946130,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,57," Sign formal agreement",57,5,1,8,10,1,10,-0.32362459546925,4,"Tiananmen, Beijing, China","CH","CH22","13001",39.9072,116.391,"-1928471",0,"","","","",NA,NA,"",4,"Tiananmen, Beijing, China","CH","CH22","13001",39.9072,116.391,"-1928471",20180105043000,"https://macaudailytimes.com.mo/page/1651"
719946427,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,5,1,5,1.99335548172758,4,"Vientiane, (LA11), Laos","LA","LA11","27147",17.9667,102.6,"-2669740",0,"","","","",NA,NA,"",4,"Vientiane, (LA11), Laos","LA","LA11","27147",17.9667,102.6,"-2669740",20180105043000,"http://www.xinhuanet.com/english/2018-01/05/c_136873908.htm"
719946428,20180105,201801,2018,2018.0137,"CHN","GUANGZHOU","CHN","","","","","","","","","","","","","","","","","",0,43," Host a visit",43,4,1,2.8,10,1,10,-0.32362459546925,4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",0,"","","","",NA,NA,"",4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",20180105043000,"https://macaudailytimes.com.mo/page/1651"
719946429,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,84," Return, release, not specified below",84,8,2,7,22,2,22,1.1945238450307,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105043000,"http://comicbook.com/dc/2018/01/05/black-lightning-jennifer-pierce-china-anne-mcclain/"
719946430,20180105,201801,2018,2018.0137,"CHN","SHANGHAI","CHN","","","","","","","","BUS","TRADER","","","","","","BUS","","",1,80," Yield, not specified below ",80,8,2,5,8,1,8,-1.36986301369863,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105043000,"http://www.kitco.com/news/2018-01-04/China-finance-ministry-sells-3-month-bills-at-3-2966-pct-traders.html"
719946431,20180105,201801,2018,2018.0137,"CHN","SHANGHAI","CHN","","","","","","","","CHNGOV","CHINA","CHN","","","","","GOV","","",1,80," Yield, not specified below ",80,8,2,5,2,1,2,-1.36986301369863,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105043000,"http://www.kitco.com/news/2018-01-04/China-finance-ministry-sells-3-month-bills-at-3-2966-pct-traders.html"
719946432,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GMB","GAMBIA","GMB","","","","","","","",0,1712," Destroy property",171,17,4,-9.2,1,1,1,-1.73444976076555,4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Diabugu, Upper River, Gambia","GA","GA04","16432",13.3667,-13.9833,"-1199733",4,"Diabugu, Upper River, Gambia","GA","GA04","16432",13.3667,-13.9833,"-1199733",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
719946433,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GMB","GAMBIA","GMB","","","","","","","",0,190," Use conventional military force, not specified below",190,19,4,-10,1,1,1,-1.73444976076555,4,"Diabugu, Upper River, Gambia","GA","GA04","16432",13.3667,-13.9833,"-1199733",4,"Diabugu, Upper River, Gambia","GA","GA04","16432",13.3667,-13.9833,"-1199733",4,"Fatoto, Upper River, Gambia","GA","GA04","16432",13.4,-13.9,"-1199822",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
719946434,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","MINIST","","","","","","GOV","","",1,13," Make optimistic comment",13,1,1,0.4,2,1,2,-1.73444976076555,4,"Nema Kunku, Western, Gambia","GA","GA05","16436",13.25,-15.8833,"-1200863",4,"Nema Kunku, Western, Gambia","GA","GA05","16436",13.25,-15.8833,"-1200863",4,"Nema Kunku, Western, Gambia","GA","GA05","16436",13.25,-15.8833,"-1200863",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
719946435,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","MINIST","","","","","","GOV","","",1,13," Make optimistic comment",13,1,1,0.4,2,1,2,-1.73444976076555,4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
719946436,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOVMED","MINIST OF INFORMATION","","","","","","GOV","MED","",0,20," Appeal, not specified below",20,2,1,3,4,1,4,-1.73444976076555,4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
719946437,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","IGOEUREEC","THE EUROPEAN UNION","EUR","EEC","","","","IGO","","",1,61," Cooperate economically",61,6,2,6.4,5,1,5,1.19402985074627,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105043000,"http://www.kitco.com/news/2018-01-04/Malaysia-apos-s-Nov-export-growth-at-14-4-pct-y-y-above-f-apos-cast.html"
719946438,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MED","MEDIA","","","","","","MED","","",0,40," Consult, not specified below",40,4,1,1,4,1,4,-1.73444976076555,4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",4,"Wuli, Hubei, China","CH","CH12","13128",29.8965,110.345,"-1930943",20180105043000,"http://www.gambianewsonline.com/wuli-east-parliamentarian-harps-on-central-food-testing-lab-others/"
